7.18961338617199,4.632470738882965,5.0176034549941875,Class #1
7.534213820045425,3.4138186103632253,4.150017192441435,Class #1
1.0182363488897148,3.6577140665832637,0.33649156263610536,Class #0
-0.8189008497523105,-0.5943291009897713,5.333507490523254,Class #0
1.5640584526334753,6.018444901012842,-1.068758562423902,Class #0
8.78427065549539,4.05259787263673,1.632523262188946,Class #1
6.7376798596626335,2.927349299738802,5.739123246374637,Class #0
3.285083914468345,-0.6916151887306308,5.948426532496411,Class #0
2.116618798273981,4.705232252877591,4.803376290852178,Class #1
2.6996027678673737,3.1998860787161614,7.978815946179963,Class #0
-5.950599306880025,-0.8684246393202999,-1.107139303012909,Class #0
3.787533352341788,4.137622854555241,-4.500349517155148,Class #0
2.9407724941193636,5.42115954138384,2.396870497557237,Class #1
6.429694703934067,2.384814368783583,3.4124232758233752,Class #1
4.946623612868478,6.289981484506391,9.729489713388297,Class #1
-0.35441543150860344,6.613423610753234,5.350386479413077,Class #0
2.154824460557713,5.548191212134708,6.498617475080988,Class #1
6.000819923369538,3.520191877184124,4.54179919093089,Class #1
6.759219904849214,9.177378099723603,1.0305378385919335,Class #1
4.645046075538305,5.764925099763003,2.540421517783359,Class #1
7.707951215618422,5.329339431815135,1.515029031534234,Class #1
7.511719864646182,5.688382958066894,4.8343917879496185,Class #1
7.828052772710361,2.829775636304387,0.46078481498414314,Class #0
6.3717729006749435,4.021243200096854,-1.3747633516125592,Class #0
5.439480686898816,4.36800792247774,5.98236377848962,Class #1
-1.605843076218381,7.80042769078571,0.22928528138979098,Class #0
1.2431432236523827,3.0948292388894267,3.8052424149400843,Class #0
7.646644770794506,5.1930953058779625,9.375421197417534,Class #0
7.356526955409217,7.195944141880142,4.629047845742308,Class #1
1.2154838484796007,7.282226468457772,6.661257214807296,Class #0
3.781953542477832,4.135653084542631,5.853938041618957,Class #0
5.1110332398105385,3.577671745940781,6.379673674562296,Class #1
1.679376765466368,4.4857004697090135,-0.1958648861672776,Class #0
7.1057184184299444,4.333985124120974,4.704974769452296,Class #0
5.257199368319702,7.234309306219857,7.144982725177735,Class #0
5.348963297745382,7.108883615204266,9.089110470123797,Class #1
5.1721686524194475,4.596303897895566,5.92029960069093,Class #1
2.011176916708064,-1.2222230398324605,0.6294156078708819,Class #0
5.264573379096791,5.4567822297028306,6.632558727823668,Class #1
7.571835281269851,2.177558768213607,6.921150204202669,Class #0
2.8554864138235927,5.337635463811624,6.424489738879554,Class #0
4.876485627923812,3.2716681123362994,7.824765465442135,Class #0
6.33804384598445,2.8259186591875625,7.258986921087656,Class #0
0.8291307897032465,6.590426498290322,2.256298655658135,Class #0
6.811408750779713,0.7568632734726646,-0.698777732073089,Class #0
5.778688293316667,4.992325167398289,4.604319643975163,Class #1
5.5148874929275085,7.6932606234266085,8.102255226138723,Class #1
4.613948401541711,0.48412218197954715,6.201490971305555,Class #0
-2.0704796878702734,6.149137550660125,5.586897655018701,Class #0
3.8233956992651024,6.905528116412262,5.566351066998054,Class #1
2.2574611247414245,3.2615747406299547,4.897521808152497,Class #0
5.352535904344917,2.242145849069983,6.784934158864106,Class #0
1.8538814530325027,6.311644953520295,-0.0488768679145406,Class #0
0.7024687836093042,-1.0585779774507573,3.5523440478575665,Class #0
2.572485636590656,0.2880700041983273,14.758442808367594,Class #0
4.639235931784828,2.0164006688338536,4.836594852288573,Class #1
5.201347715963049,-2.9366619390224047,-1.2762194006833028,Class #0
6.409501025936632,2.953942363916979,1.326571216527229,Class #1
8.199121926342796,-1.35217274120299,-0.6074004099632759,Class #0
0.5960504472492523,6.573062134600958,6.121709706033053,Class #0
3.5459265331642147,0.4458297630147836,1.6365246435399552,Class #1
4.889198110451734,3.416500654050935,4.817926629022276,Class #1
1.2854079173844046,-0.9094343411002646,-2.8694032552058486,Class #0
2.9858834155621534,1.399650699576532,6.91988829222335,Class #0
4.34759390742978,4.851352889813222,1.6810073528170824,Class #1
3.515090971752315,-3.592090433225101,0.7400396744866025,Class #0
7.654455445018474,5.486354642090479,4.753406231806627,Class #1
4.002982443605543,-3.4018938686726017,1.9955119919741087,Class #0
4.0223132731286615,0.5580562216019849,5.227828412677225,Class #0
-0.7009507132208244,1.2521557440441415,2.4985343244496736,Class #0
4.021443545431422,4.952779490539849,5.466893159704623,Class #1
0.8854847590033246,0.9220295603973154,6.697213356819454,Class #0
5.068297076008347,6.351389763040899,4.363263753428984,Class #1
4.088961122993775,5.553765765204532,7.410902056840677,Class #1
5.883261270348177,7.633897155474685,4.842219363885672,Class #1
0.7118508141816742,8.340174108249286,5.903428834541476,Class #1
6.208823680255973,5.10016229048053,1.0967952326845434,Class #0
1.9341728147055797,0.6799979929932718,8.076812851389173,Class #0
5.276515345483309,5.097345361745556,4.840077643409235,Class #1
0.42366292792336324,3.85430156112767,-5.4289408411818085,Class #0
6.279346033526066,7.457500185288117,2.9813360531323183,Class #1
5.040639318359015,4.007059032692802,5.478960641415947,Class #1
-0.39275956325874617,4.762208141255762,3.689234896010521,Class #0
4.346233153983515,4.380503715422805,7.382863452724116,Class #1
5.204325195311915,8.518609609731628,3.725389425098979,Class #0
9.004674130352853,2.841865487815421,4.002298392703356,Class #0
3.9607468190086648,8.246152886697466,8.238822261478763,Class #1
0.30725328970131294,4.06409731549911,3.1976418088702725,Class #1
8.349759228482078,2.9112153046269076,6.4448980493945545,Class #0
3.1122462661930905,6.586418149329873,7.132712456191433,Class #0
2.812564970886737,6.098864181383897,1.4452032603041762,Class #0
13.26855990969127,0.6779555641901602,0.912951293273335,Class #0
4.905975152100202,4.433307325866406,7.855025857037687,Class #1
4.558643567080951,1.404899454225414,7.912229673152885,Class #0
3.281281071100339,5.693755621004427,3.757053685266151,Class #1
